Experience_ID,Title,City,Type,Base_Price_EUR,Duration_Hours,Main_Features,Supported_Languages,Avg_Rating,Review_Count
EXP004089,Wine Tasting in Tenerife,Tenerife,Wine Tasting,233.46,2.0,"Skip-the-line, Multi-language guide","en,de",4.21,7973
EXP004090,Hiking Trail in Tenerife,Tenerife,Hiking,139.25,3.9,"Multi-language guide, Wheelchair accessible, Free cancellation, Instant confirmation","en,de",4.51,7650
EXP004091,Flamenco Show in Seville,Seville,Flamenco Show,208.98,3.9,"Wheelchair accessible, Free cancellation, Private group","en,de",4.2,149
EXP004092,Guided Tour in Malaga,Malaga,Guided Tour,245.69,7.3,"Free cancellation, Wheelchair accessible","en,de",3.4,5258
EXP004093,Guided Tour in Tenerife,Tenerife,Guided Tour,223.52,5.8,"Instant confirmation, Free cancellation, Private group","en,de",3.44,7548
EXP004094,Wine Tasting in Valencia,Valencia,Wine Tasting,242.44,3.4,"Skip-the-line, Wheelchair accessible, Multi-language guide","en,de",3.54,3404
EXP004095,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,133.37,3.6,"Free cancellation, Private group","en,de",3.47,7044
EXP004096,Flamenco Show in Seville,Seville,Flamenco Show,51.4,1.7,"Free cancellation, Private group, Wheelchair accessible, Multi-language guide","en,de",4.18,4566
EXP004097,Cooking Class in Palma,Palma,Cooking Class,117.72,1.8,"Private group, Multi-language guide, Instant confirmation, Skip-the-line","en,de",4.32,2180
EXP004098,Cooking Class in Zaragoza,Zaragoza,Cooking Class,162.28,7.2,"Wheelchair accessible, Instant confirmation","en,de",4.31,6514
EXP004099,Adventure Park Experience in Valencia,Valencia,Adventure Park,91.22,2.2,"Private group, Multi-language guide, Free cancellation, Instant confirmation","en,de",3.33,3055
EXP004100,Guided Tour in Ibiza,Ibiza,Guided Tour,241.19,5.2,"Skip-the-line, Multi-language guide, Private group","en,de",4.18,838
EXP004101,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,249.66,5.7,"Multi-language guide, Private group","en,de",4.27,5510
EXP004102,Adventure Park Experience in Granada,Granada,Adventure Park,26.39,7.8,"Wheelchair accessible, Skip-the-line, Free cancellation, Multi-language guide","en,de",4.1,6092
EXP004103,Kayaking Adventure in Barcelona,Barcelona,Kayaking,158.19,1.6,"Instant confirmation, Free cancellation","en,es",3.4,392
EXP004104,Adventure Park Experience in Seville,Seville,Adventure Park,73.4,6.8,"Free cancellation, Multi-language guide","en,de",5.0,7483
EXP004105,Architecture Walk through Ibiza,Ibiza,Architecture Walk,242.59,6.6,"Skip-the-line, Wheelchair accessible, Multi-language guide","en,de",4.31,5458
EXP004106,Cooking Class in Barcelona,Barcelona,Cooking Class,66.94,7.8,"Multi-language guide, Instant confirmation, Skip-the-line, Wheelchair accessible","en,es",4.64,7795
EXP004107,Flamenco Show in San Sebastian,San Sebastian,Flamenco Show,91.38,7.2,"Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.43,3391
EXP004108,Cooking Class in Santiago,Santiago,Cooking Class,124.43,1.9,"Private group, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",3.67,7130
EXP004109,Flamenco Show in San Sebastian,San Sebastian,Flamenco Show,106.02,5.4,"Free cancellation, Multi-language guide, Skip-the-line, Instant confirmation","en,de",4.41,5929
EXP004110,Adventure Park Experience in Ibiza,Ibiza,Adventure Park,99.12,2.2,"Wheelchair accessible, Instant confirmation","en,de",4.19,2951
EXP004111,Wine Tasting in San Sebastian,San Sebastian,Wine Tasting,106.56,1.7,"Instant confirmation, Wheelchair accessible, Private group, Multi-language guide","en,de",4.49,5006
EXP004112,Kayaking Adventure in Seville,Seville,Kayaking,150.68,1.7,"Private group, Multi-language guide, Free cancellation","en,de",4.79,2307
EXP004113,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,54.17,6.1,"Wheelchair accessible, Free cancellation, Multi-language guide, Instant confirmation","en,de",4.51,7728
EXP004114,Adventure Park Experience in Granada,Granada,Adventure Park,49.76,1.0,"Free cancellation, Multi-language guide","en,de",3.83,5089
EXP004115,Hiking Trail in Ibiza,Ibiza,Hiking,180.66,6.2,"Skip-the-line, Instant confirmation","en,de",4.14,5432
EXP004116,Visit the Museum of Zaragoza,Zaragoza,Museum Ticket,170.66,3.4,"Instant confirmation, Skip-the-line, Wheelchair accessible, Multi-language guide","en,de",3.89,6524
EXP004117,Flamenco Show in Zaragoza,Zaragoza,Flamenco Show,182.31,3.9,"Wheelchair accessible, Free cancellation, Skip-the-line, Multi-language guide","en,de",4.19,6131
EXP004118,Hiking Trail in Valencia,Valencia,Hiking,45.52,3.0,"Multi-language guide, Wheelchair accessible, Skip-the-line","en,de",4.09,6349
EXP004119,Visit the Museum of Granada,Granada,Museum Ticket,31.07,4.5,"Wheelchair accessible, Private group, Free cancellation, Skip-the-line","en,de",4.33,4443
EXP004120,Local Market Tour in Barcelona,Barcelona,Local Market Tour,51.98,4.3,"Wheelchair accessible, Free cancellation","en,es",3.81,7008
EXP004121,Architecture Walk through Santiago,Santiago,Architecture Walk,219.27,1.8,"Free cancellation, Wheelchair accessible, Private group","en,de",3.91,5610
EXP004122,Hiking Trail in Granada,Granada,Hiking,169.93,4.6,"Skip-the-line, Instant confirmation, Free cancellation","en,de",4.5,5706
EXP004123,Architecture Walk through Cordoba,Cordoba,Architecture Walk,85.56,7.4,"Multi-language guide, Private group, Free cancellation, Instant confirmation","en,de",4.84,5396
EXP004124,Visit the Museum of San Sebastian,San Sebastian,Museum Ticket,166.46,8.0,"Multi-language guide, Private group, Instant confirmation","en,de",4.89,7576
EXP004125,Visit the Museum of Tenerife,Tenerife,Museum Ticket,159.95,6.3,"Multi-language guide, Free cancellation, Private group, Skip-the-line","en,de",4.35,5117
EXP004126,Flamenco Show in Seville,Seville,Flamenco Show,159.6,5.3,"Instant confirmation, Free cancellation","en,de",4.17,2787
EXP004127,Visit the Museum of Zaragoza,Zaragoza,Museum Ticket,67.44,3.8,"Instant confirmation, Free cancellation, Skip-the-line","en,de",3.4,5187
EXP004128,Guided Tour in Malaga,Malaga,Guided Tour,99.42,1.7,"Multi-language guide, Instant confirmation, Wheelchair accessible","en,de",4.18,4040
EXP004129,Wine Tasting in San Sebastian,San Sebastian,Wine Tasting,36.73,3.2,"Wheelchair accessible, Instant confirmation, Private group","en,de",4.43,2617
EXP004130,Cooking Class in Palma,Palma,Cooking Class,89.12,2.8,"Private group, Free cancellation, Skip-the-line, Wheelchair accessible","en,de",4.86,6916
EXP004131,Hiking Trail in Alicante,Alicante,Hiking,232.61,4.5,"Private group, Wheelchair accessible, Instant confirmation, Multi-language guide","en,de",4.54,5478
EXP004132,Cooking Class in Zaragoza,Zaragoza,Cooking Class,218.71,6.5,"Private group, Skip-the-line, Instant confirmation, Free cancellation","en,de",3.89,5543
EXP004133,Guided Tour in Alicante,Alicante,Guided Tour,107.65,7.2,"Skip-the-line, Free cancellation, Instant confirmation","en,de",4.59,2747
EXP004134,Guided Tour in Alicante,Alicante,Guided Tour,35.35,5.1,"Free cancellation, Instant confirmation, Skip-the-line, Wheelchair accessible","en,de",4.78,4248
EXP004135,Cooking Class in Granada,Granada,Cooking Class,39.55,5.2,"Free cancellation, Private group","en,de",3.92,1115
EXP004136,Wine Tasting in Tenerife,Tenerife,Wine Tasting,111.71,2.1,"Wheelchair accessible, Instant confirmation","en,de",4.06,3662
EXP004137,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,241.09,3.4,"Skip-the-line, Free cancellation","en,de",4.87,7623
EXP004138,Cooking Class in Cordoba,Cordoba,Cooking Class,148.99,3.7,"Skip-the-line, Free cancellation","en,de",4.8,930
EXP004139,Cooking Class in Seville,Seville,Cooking Class,139.51,3.7,"Skip-the-line, Private group, Instant confirmation","en,de",4.55,1888
EXP004140,Guided Tour in Granada,Granada,Guided Tour,138.8,5.5,"Instant confirmation, Private group","en,de",3.91,1108
EXP004141,Architecture Walk through Cordoba,Cordoba,Architecture Walk,71.94,6.0,"Wheelchair accessible, Private group, Free cancellation, Skip-the-line","en,de",4.08,5153
EXP004142,Flamenco Show in Palma,Palma,Flamenco Show,115.87,5.2,"Free cancellation, Wheelchair accessible, Skip-the-line","en,de",4.68,372
EXP004143,Guided Tour in Granada,Granada,Guided Tour,146.13,3.8,"Wheelchair accessible, Instant confirmation, Free cancellation","en,de",4.17,2051
EXP004144,Cooking Class in Palma,Palma,Cooking Class,78.39,1.5,"Skip-the-line, Free cancellation","en,de",4.91,6795
EXP004145,Local Market Tour in Santiago,Santiago,Local Market Tour,102.69,2.3,"Wheelchair accessible, Free cancellation, Skip-the-line, Private group","en,de",4.86,873
EXP004146,Local Market Tour in Santiago,Santiago,Local Market Tour,19.47,6.2,"Instant confirmation, Free cancellation, Skip-the-line, Private group","en,de",4.74,33
EXP004147,Wine Tasting in Madrid,Madrid,Wine Tasting,156.04,3.7,"Wheelchair accessible, Skip-the-line","en,es",4.23,5696
EXP004148,Wine Tasting in Tenerife,Tenerife,Wine Tasting,22.38,1.8,"Instant confirmation, Private group, Skip-the-line, Multi-language guide","en,de",4.1,3971
EXP004149,Flamenco Show in Santiago,Santiago,Flamenco Show,143.15,4.9,"Private group, Instant confirmation","en,de",4.25,6575
EXP004150,Cooking Class in Seville,Seville,Cooking Class,96.42,3.8,"Instant confirmation, Wheelchair accessible, Private group, Skip-the-line","en,de",3.74,7010
EXP004151,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,118.94,7.7,"Free cancellation, Multi-language guide","en,de",4.1,2004
EXP004152,Visit the Museum of Granada,Granada,Museum Ticket,211.99,7.9,"Free cancellation, Multi-language guide","en,de",4.48,5755
EXP004153,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,232.43,4.6,"Skip-the-line, Instant confirmation, Private group","en,de",4.33,4145
EXP004154,Cooking Class in San Sebastian,San Sebastian,Cooking Class,59.11,6.1,"Multi-language guide, Private group","en,de",4.74,5122
EXP004155,Wine Tasting in Palma,Palma,Wine Tasting,107.97,6.4,"Instant confirmation, Private group, Skip-the-line","en,de",5.0,6297
EXP004156,Hiking Trail in Seville,Seville,Hiking,209.74,6.0,"Private group, Skip-the-line, Instant confirmation, Wheelchair accessible","en,de",4.54,2546
EXP004157,Flamenco Show in Valencia,Valencia,Flamenco Show,112.73,1.6,"Skip-the-line, Private group","en,de",4.66,506
EXP004158,Architecture Walk through Ibiza,Ibiza,Architecture Walk,20.34,5.9,"Wheelchair accessible, Skip-the-line, Free cancellation","en,de",3.74,5893
EXP004159,Wine Tasting in Granada,Granada,Wine Tasting,221.26,4.4,"Free cancellation, Private group, Wheelchair accessible, Skip-the-line","en,de",4.27,4332
EXP004160,Guided Tour in Bilbao,Bilbao,Guided Tour,123.4,1.4,"Instant confirmation, Free cancellation, Multi-language guide, Skip-the-line","en,de",4.85,2649
EXP004161,Guided Tour in Tenerife,Tenerife,Guided Tour,191.06,1.2,"Skip-the-line, Multi-language guide, Wheelchair accessible, Private group","en,de",3.53,755
EXP004162,Adventure Park Experience in Madrid,Madrid,Adventure Park,71.55,3.1,"Skip-the-line, Multi-language guide, Instant confirmation","en,es",4.55,5613
EXP004163,Architecture Walk through Cordoba,Cordoba,Architecture Walk,64.91,5.5,"Wheelchair accessible, Free cancellation, Instant confirmation, Private group","en,de",4.23,2170
EXP004164,Flamenco Show in Bilbao,Bilbao,Flamenco Show,83.86,5.9,"Instant confirmation, Free cancellation, Wheelchair accessible, Private group","en,de",4.52,4530
EXP004165,Guided Tour in Malaga,Malaga,Guided Tour,161.78,2.3,"Wheelchair accessible, Free cancellation","en,de",3.89,2679
EXP004166,Cooking Class in Barcelona,Barcelona,Cooking Class,179.69,3.7,"Free cancellation, Wheelchair accessible, Private group","en,es",5.0,3406
EXP004167,Wine Tasting in Zaragoza,Zaragoza,Wine Tasting,110.65,6.0,"Wheelchair accessible, Skip-the-line, Instant confirmation","en,de",4.5,5533
EXP004168,Wine Tasting in Malaga,Malaga,Wine Tasting,39.94,5.0,"Instant confirmation, Free cancellation, Multi-language guide","en,de",4.52,1158
EXP004169,Cooking Class in Granada,Granada,Cooking Class,65.02,7.4,"Wheelchair accessible, Instant confirmation, Multi-language guide, Private group","en,de",4.64,2228
EXP004170,Visit the Museum of Cordoba,Cordoba,Museum Ticket,24.43,7.9,"Wheelchair accessible, Multi-language guide, Private group","en,de",4.53,4298
EXP004171,Hiking Trail in Ibiza,Ibiza,Hiking,245.28,2.8,"Skip-the-line, Instant confirmation","en,de",4.07,5361
EXP004172,Visit the Museum of Madrid,Madrid,Museum Ticket,82.29,1.3,"Wheelchair accessible, Instant confirmation, Free cancellation, Private group","en,es",4.8,4490
EXP004173,Kayaking Adventure in Bilbao,Bilbao,Kayaking,142.27,5.1,"Multi-language guide, Instant confirmation","en,de",4.13,5631
EXP004174,Architecture Walk through San Sebastian,San Sebastian,Architecture Walk,68.46,4.9,"Wheelchair accessible, Multi-language guide, Instant confirmation, Free cancellation","en,de",4.99,5615
EXP004175,Cooking Class in Valencia,Valencia,Cooking Class,242.12,1.8,"Wheelchair accessible, Multi-language guide, Free cancellation","en,de",4.38,2869
EXP004176,Wine Tasting in Palma,Palma,Wine Tasting,172.09,5.2,"Private group, Wheelchair accessible","en,de",4.59,498
EXP004177,Wine Tasting in Palma,Palma,Wine Tasting,71.31,4.3,"Skip-the-line, Instant confirmation, Free cancellation, Private group","en,de",4.02,5940
EXP004178,Local Market Tour in Cordoba,Cordoba,Local Market Tour,205.21,1.5,"Wheelchair accessible, Free cancellation, Multi-language guide, Private group","en,de",4.17,3896
EXP004179,Architecture Walk through Palma,Palma,Architecture Walk,167.53,4.9,"Instant confirmation, Multi-language guide, Free cancellation","en,de",4.88,4284
EXP004180,Local Market Tour in Alicante,Alicante,Local Market Tour,44.08,4.1,"Wheelchair accessible, Skip-the-line, Multi-language guide, Instant confirmation","en,de",4.71,3489
EXP004181,Visit the Museum of Bilbao,Bilbao,Museum Ticket,143.21,4.2,"Private group, Wheelchair accessible, Free cancellation, Multi-language guide","en,de",4.2,6980
EXP004182,Hiking Trail in Palma,Palma,Hiking,144.81,6.4,"Multi-language guide, Private group, Instant confirmation","en,de",4.58,7519
EXP004183,Flamenco Show in Barcelona,Barcelona,Flamenco Show,162.6,3.9,"Multi-language guide, Skip-the-line","en,es",4.72,5945
EXP004184,Architecture Walk through Ibiza,Ibiza,Architecture Walk,223.89,6.7,"Multi-language guide, Free cancellation","en,de",4.17,2378
EXP004185,Architecture Walk through Zaragoza,Zaragoza,Architecture Walk,160.02,2.3,"Multi-language guide, Skip-the-line","en,de",4.08,7374
EXP004186,Local Market Tour in Tenerife,Tenerife,Local Market Tour,231.61,2.6,"Instant confirmation, Wheelchair accessible, Private group, Free cancellation","en,de",3.88,3231
EXP004187,Wine Tasting in Madrid,Madrid,Wine Tasting,243.18,8.0,"Instant confirmation, Free cancellation","en,es",4.5,4359
EXP004188,Adventure Park Experience in Malaga,Malaga,Adventure Park,189.86,2.6,"Multi-language guide, Free cancellation, Skip-the-line, Private group","en,de",4.56,1103
EXP004189,Visit the Museum of Malaga,Malaga,Museum Ticket,29.44,5.3,"Wheelchair accessible, Private group","en,de",3.47,3617
EXP004190,Wine Tasting in Bilbao,Bilbao,Wine Tasting,214.31,2.3,"Free cancellation, Instant confirmation, Private group","en,de",4.58,4636
EXP004191,Guided Tour in Santiago,Santiago,Guided Tour,247.92,3.8,"Wheelchair accessible, Skip-the-line","en,de",4.54,311
EXP004192,Visit the Museum of Alicante,Alicante,Museum Ticket,76.93,2.9,"Free cancellation, Wheelchair accessible, Multi-language guide, Private group","en,de",4.28,2933
EXP004193,Architecture Walk through Santiago,Santiago,Architecture Walk,144.21,7.4,"Wheelchair accessible, Free cancellation, Instant confirmation","en,de",4.72,3559
EXP004194,Wine Tasting in Barcelona,Barcelona,Wine Tasting,128.47,3.2,"Multi-language guide, Free cancellation, Wheelchair accessible","en,es",3.95,3302
EXP004195,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,206.54,6.5,"Wheelchair accessible, Instant confirmation, Skip-the-line","en,de",3.78,7601
EXP004196,Cooking Class in Bilbao,Bilbao,Cooking Class,117.79,3.9,"Wheelchair accessible, Private group","en,de",4.33,6923
EXP004197,Flamenco Show in Barcelona,Barcelona,Flamenco Show,48.38,4.1,"Private group, Skip-the-line, Wheelchair accessible, Multi-language guide","en,es",4.57,7375
EXP004198,Cooking Class in Bilbao,Bilbao,Cooking Class,59.94,3.1,"Wheelchair accessible, Skip-the-line","en,de",4.66,3522
EXP004199,Kayaking Adventure in Ibiza,Ibiza,Kayaking,28.08,2.5,"Wheelchair accessible, Private group, Multi-language guide, Instant confirmation","en,de",4.43,131
EXP004200,Guided Tour in Madrid,Madrid,Guided Tour,191.59,1.3,"Wheelchair accessible, Skip-the-line, Private group, Multi-language guide","en,es",4.46,2158
EXP004201,Kayaking Adventure in Bilbao,Bilbao,Kayaking,178.06,6.4,"Wheelchair accessible, Private group","en,de",4.1,2048
EXP004202,Kayaking Adventure in Alicante,Alicante,Kayaking,49.65,5.2,"Private group, Free cancellation, Multi-language guide, Skip-the-line","en,de",4.68,1437
EXP004203,Local Market Tour in Santiago,Santiago,Local Market Tour,191.4,3.1,"Wheelchair accessible, Private group","en,de",4.29,6692
EXP004204,Local Market Tour in Bilbao,Bilbao,Local Market Tour,125.41,2.9,"Multi-language guide, Instant confirmation, Private group","en,de",4.29,4721
EXP004205,Kayaking Adventure in Santiago,Santiago,Kayaking,184.92,1.1,"Free cancellation, Wheelchair accessible, Private group, Skip-the-line","en,de",3.4,4161
